35161.189492392,1,35241909,18,586.2,1
35161.190494376,1,35241945,100,586.28,-1
35161.193733345,1,35241998,100,586.27,-1
35161.247634614,1,35242661,18,586.2,1
35161.248745666,1,35242671,100,586.25,-1
35161.252343591,1,35242929,100,586.24,-1
35161.252901508,1,35242945,100,586.18,1
35161.252902222,1,35242946,6,586.2,1
35161.254529079,3,35242671,100,586.25,-1
35161.318186411,1,35243833,100,586.25,-1
35161.480252799,3,35243833,100,586.25,-1
35161.674031671,1,35247869,1,586.25,-1
35161.674132384,1,35247871,100,586.24,1
35161.674651692,1,35247889,100,586.25,-1
35161.825116614,1,35249323,8,586.14,1
35161.827252714,3,35247889,100,586.25,-1
35161.854609022,1,35249589,1000,586.25,-1
35162.095370244,3,35249323,8,586.14,1
35162.131216516,1,35255210,8,586.16,1
35162.144125401,1,35256580,100,586.24,-1
35162.158221354,1,35257211,100,586.23,-1
35162.203478913,1,35258208,100,586.06,1
35162.213865066,1,35258421,76,586.09,1
35162.213942908,1,35258424,100,586.09,1
35162.322256201,3,35257211,100,586.23,-1
35162.322345089,3,35258424,100,586.09,1
35162.640273624,3,35258421,76,586.09,1
35162.64205974,1,35264297,76,586.14,1
35163.828488775,1,35282254,100,586.22,1
35163.828712817,1,35282394,100,586.23,1
35163.831347767,1,35282752,200,586.42,-1
35163.831937276,3,35282752,200,586.42,-1
35163.832606847,1,35282886,200,586.45,-1
35163.832973154,1,35282917,100,586.23,1
35163.83723323,1,35283302,200,586.44,-1
35163.837712412,3,35283302,200,586.44,-1
35163.838379766,1,35283536,200,586.44,-1
35163.838914451,3,35283536,200,586.44,-1
35163.839581776,1,35283730,200,586.45,-1
35163.83998412,1,35283807,1000,586.28,-1
35163.840255919,1,35283873,100,586.24,1
35163.840742052,1,35283983,200,586.42,-1
35163.841232992,3,35283983,200,586.42,-1
35163.841893608,1,35284149,200,586.45,-1
35163.842868664,3,35284149,200,586.45,-1
35163.843126234,1,35284280,76,586.24,1
35163.84355064,1,35284325,200,586.46,-1
35163.844022433,1,35284356,200,586.45,-1
35163.844767955,1,35284418,1000,586.38,-1
35163.851863388,3,35284418,1000,586.38,-1
35163.879985614,2,35284494,100,586.42,-1
35163.880527944,3,35284494,100,586.42,-1
35164.191149401,3,35283873,100,586.24,1
35164.19416135,1,35290800,100,586.45,-1
35164.451588782,1,35293877,100,586.24,1
35164.741058335,1,35297093,200,586.45,-1
35165.568087221,1,35309517,100,586.44,-1
35165.911162657,1,35312981,100,586.44,-1
35166.411021305,1,35318221,100,586.44,-1
35166.443244225,1,35318650,100,586.44,-1
35166.475820337,1,35318914,100,586.44,-1
35166.510842285,1,35319123,100,586.44,-1
35166.596176457,3,35284280,76,586.24,1
35166.597871054,1,35319847,76,586.27,1
35166.608251391,1,35319922,100,586.44,-1
35166.643471304,1,35320142,100,586.44,-1
35166.675667904,1,35320543,100,586.44,-1
35166.708381383,1,35320948,100,586.44,-1
35166.740585443,1,35321358,100,586.44,-1
35167.008782399,3,35319847,76,586.27,1
35167.010650012,1,35323992,76,586.28,1
35167.702358376,3,35309517,100,586.44,-1
35167.70405187,3,35312981,100,586.44,-1
35167.705385234,3,35318221,100,586.44,-1
35167.708572354,3,35318650,100,586.44,-1
35167.709178254,3,35318914,100,586.44,-1
35167.712258067,3,35319123,100,586.44,-1
35167.712711424,3,35319922,100,586.44,-1
35167.713133006,3,35320142,100,586.44,-1
35167.714723556,3,35320543,100,586.44,-1
35167.71592289,3,35320948,100,586.44,-1
35167.716235218,3,35321358,100,586.44,-1
35167.914688374,3,35323992,76,586.28,1
35168.032244074,1,35339628,49,586.45,-1
35168.040440324,1,35339758,100,586.29,1
35168.832713973,1,35348246,100,586.3,1
35168.87610086,3,35339623,100,586.57,-1
35168.876102423,3,35339612,100,586.57,-1
35168.876746373,1,35351952,200,586.6,-1
35168.956359179,1,35353720,100,586.6,-1
35169.181257925,3,35348246,100,586.3,1
35169.221208389,1,35356600,100,586.3,1
35169.319781581,1,35357883,18,586.6,-1
35169.319829724,1,35357898,18,586.59,-1
35169.31987673,1,35357912,18,586.57,-1
35169.340612357,3,35356600,100,586.3,1
35169.477106709,3,35357912,18,586.57,-1
35169.477266872,3,35353720,100,586.6,-1
35169.552374779,1,35360620,18,586.57,-1
35170.418117826,1,35368511,18,586.54,-1
35171.46438947,3,35293877,100,586.24,1
35171.464519821,3,35368511,18,586.54,-1
35171.464520468,3,35368512,18,586.55,-1
35171.464521461,1,35377480,100,586.31,1
35171.483088264,1,35377612,18,586.57,-1
35172.006807592,3,35377612,18,586.57,-1
35172.006816579,3,35377615,18,586.58,-1
35172.006816963,3,35377616,18,586.59,-1
35172.049833792,1,35382279,100,586.58,-1
35172.084014315,1,35382481,18,586.55,-1
35172.171979069,1,35383192,18,586.54,-1
35172.337063445,3,35383192,18,586.54,-1
35172.33833651,1,35384283,100,586.6,-1
35172.376798884,1,35384608,100,586.54,-1
35172.439192709,1,35385184,18,586.54,-1
35172.663329826,3,35385184,18,586.54,-1
35172.707732687,3,35384608,100,586.54,-1
35172.999429962,1,35390332,18,586.57,-1
35172.999997137,1,35390354,18,586.54,-1
35173.283855254,3,35390354,18,586.54,-1
35173.283856075,3,35390363,18,586.55,-1
35173.319455852,1,35392768,100,586.54,-1
35174.465086992,1,35401607,18,586.51,-1
35174.711084432,3,35401607,18,586.51,-1
35174.711096377,3,35401615,18,586.54,-1
35174.909221915,1,35406146,100,586.53,-1
35175.449558987,1,35411200,18,586.5,-1
35175.883035432,1,35415159,200,586.5,-1
35175.88315903,3,35411200,18,586.5,-1
35176.348536586,1,35420215,100,586.49,-1
35176.512545107,1,35421734,18,586.49,-1
35177.380134289,1,35428566,100,586.31,-1
35177.386089006,3,35428566,100,586.31,-1
35177.528255846,3,35428569,100,586.4,-1
35178.038737235,1,35434310,100,586.33,-1
35180.386667524,1,35459025,100,586.33,-1
35180.445187457,1,35459619,100,586.3,-1
35180.598255228,3,35459619,100,586.3,-1
35181.232513198,1,35466432,100,586.15,1
35181.297966653,1,35477039,75,586.31,-1
35181.307193761,1,35478007,100,586.19,1
35181.308527404,1,35478203,100,586.19,1
35181.312155688,1,35478560,18,586.45,-1
35181.312240051,1,35478574,18,586.44,-1
35181.662256132,3,35478007,100,586.19,1
35181.662361065,3,35478574,18,586.44,-1
35181.797090891,1,35492889,18,586.47,-1
35182.398348168,1,35501974,100,586.42,-1
35183.530092385,1,35514124,1,586.19,1
35183.654445445,3,35501974,100,586.42,-1
35184.656680505,1,35533177,100,586.4,-1
35184.673877338,3,35478203,100,586.19,1
35184.729224835,1,35534268,50,586.31,-1
35184.729404822,1,35534271,100,586.2,1
35184.751609643,3,35533177,100,586.4,-1
35184.885531142,1,35535584,18,586.42,-1
35184.885578217,1,35535589,18,586.41,-1
35184.88562182,1,35535591,18,586.4,-1
35184.886337903,1,35535604,18,586.37,-1
35185.079256275,3,35534271,100,586.2,1
35185.079381482,3,35535604,18,586.37,-1
35185.079382634,3,35535591,18,586.4,-1
35185.080697874,1,35537509,100,586.37,-1
35186.308772556,3,35515537,100,586.47,-1
35186.309248507,3,35515507,100,586.47,-1
35186.309549014,1,35552249,100,586.48,-1
35186.31015837,1,35552623,100,586.48,-1
35186.311822999,3,35552623,100,586.48,-1
35186.313667172,1,35554982,100,586.53,-1
35186.451094161,1,35569419,18,586.5,-1
35186.803691379,3,35569419,18,586.5,-1
35186.803693027,3,35569421,18,586.51,-1
35187.384331363,1,35591195,18,586.53,-1
35187.387190357,1,35591534,18,586.52,-1
35187.388516238,1,35592025,18,586.5,-1
35187.392466612,1,35593566,100,586.5,-1
35187.450935969,1,35597065,18,586.49,-1
35187.741853547,3,35597065,18,586.49,-1
35187.753968804,1,35601462,100,586.41,1
35187.754414145,1,35601475,100,586.48,-1
35187.909253555,3,35601475,100,586.48,-1
35188.465283671,1,35609558,18,586.48,-1
35191.039046454,3,35609558,18,586.48,-1
35191.039049137,3,35609560,18,586.49,-1
35191.040048106,1,35649600,100,586.49,-1
35191.756778407,1,35669752,100,586.49,-1
35192.826037953,1,35681656,18,586.49,-1
35192.990440535,3,35681656,18,586.49,-1
35192.991494411,1,35686503,18,586.49,-1
35192.995612093,1,35687091,100,586.49,-1
35193.528153942,3,35686503,18,586.49,-1
35194.0628883,1,35699270,18,586.47,-1
35194.064029845,1,35699288,100,586.47,-1
35194.482087332,3,35699270,18,586.47,-1
35194.952538541,1,35714161,100,586.47,-1
35195.330620798,1,35720671,18,586.47,-1
35195.379083254,1,35723958,100,586.4,-1
35195.380346169,1,35723977,100,586.4,-1
35198.646860078,3,35723958,100,586.4,-1
35199.81597699,1,35764617,100,586.36,-1
35200.051765623,1,35767571,100,586.34,-1
35202.678872127,3,35767571,100,586.34,-1
35203.881567615,3,35764617,100,586.36,-1
35204.813556366,1,35839483,100,586.34,-1
35205.251619266,1,35846733,100,586.33,-1
35205.260372811,1,35846907,100,586.32,-1
35205.260565953,1,35846916,100,586.13,1
35205.265552513,1,35846977,100,586.3,-1
35205.418255294,3,35846977,100,586.3,-1
35206.037535047,1,35858300,100,586.26,-1
35206.537412144,3,35858300,100,586.26,-1
35207.834121839,1,35877345,100,586.11,1
35210.883803915,1,35921239,100,586.28,-1
35211.033262991,3,35921239,100,586.28,-1
35211.96279987,1,35936203,100,586.1,1
35212.370620522,3,35936203,78,586.1,1
35214.480908683,1,35961196,100,586.1,1
35214.605512474,1,35962813,200,586.32,-1
35215.755401096,1,35973532,100,586.1,1
35215.943633671,3,35962813,200,586.32,-1
35216.145896803,1,35977262,200,586.32,-1
35219.321949578,1,36015786,100,586.32,-1
35220.55603937,1,36034025,100,586.18,1
35221.699209386,1,36049302,500,586.3,-1
35221.70035092,1,36049311,100,586.3,-1
35223.29285337,1,36069180,11,586.2,-1
35223.644725347,1,36072947,2,586.09,1
35226.15210701,3,36069180,11,586.2,-1
35226.153579128,1,36097150,11,586.19,-1
35226.158766673,1,36097192,100,586.1,1
35226.508256582,3,36097192,100,586.1,1
35227.182222894,1,36116263,100,586.1,1
35227.544265897,3,36116263,100,586.1,1
35229.174518233,1,36144506,100,586.27,-1
35233.836611997,3,36070182,200,586.27,-1
35233.846587582,1,36202090,200,586.27,-1
35233.857871366,2,36202090,100,586.27,-1
35233.858789881,3,36202090,100,586.27,-1
35235.06415453,1,36211937,100,586.17,1
35235.425255536,3,36211937,100,586.17,1
35235.458265145,3,36072947,2,586.09,1
35239.252812804,1,36251248,100,586.16,1
35239.293890392,3,36251248,100,586.16,1
35239.535497555,1,36254201,100,586.16,1
35242.948438977,1,36317510,100,586.23,-1
35242.948889295,1,36317517,100,586.17,1
35242.949027134,1,36317522,100,586.23,-1
35243.29525182,3,36317517,100,586.17,1
35244.279067747,3,33148515,1000,586.06,1
35244.291063039,1,36329003,1000,586.2,1
35244.297845544,3,35839483,100,586.34,-1
35245.164300918,1,36336874,100,586.2,1
35246.184448451,3,36336874,100,586.2,1
35246.228752123,3,36317806,100,586.36,-1
35246.228755694,3,36317808,100,586.36,-1
35246.229414973,1,36350649,100,586.37,-1
35246.229610438,1,36350651,100,586.37,-1
35246.633753577,1,36356289,100,586.2,1
35249.472255519,3,36356289,100,586.2,1
35251.664054386,3,36350651,100,586.37,-1
35251.664057184,3,36350649,100,586.37,-1
35251.664704874,1,36403035,200,586.38,-1
35251.682042694,1,36403140,200,586.37,-1
35251.682629318,3,36403140,200,586.37,-1
35251.683205718,1,36403162,100,586.37,-1
35251.683793408,1,36403178,200,586.37,-1
35251.684261803,3,36403178,200,586.37,-1
35251.749368881,1,36404094,200,586.37,-1
35251.750555296,3,36404094,200,586.37,-1
35251.756287847,1,36404186,200,586.37,-1
35251.768896779,1,36404266,100,586.3,-1
35252.051943036,1,36406373,100,586.3,-1
35252.055866479,3,36404303,100,586.36,-1
35252.055884722,1,36406400,100,586.37,-1
35252.056527771,1,36406408,100,586.37,-1
35253.113561057,1,36413523,100,586.25,1
35253.915128484,3,36406408,100,586.37,-1
35253.915129446,3,36406400,100,586.37,-1
35253.945407631,1,36418042,200,586.37,-1
35253.946610902,3,36418042,200,586.37,-1
35253.96066245,1,36418118,200,586.37,-1
35253.961816942,3,36418118,200,586.37,-1
35253.999889638,1,36418291,200,586.37,-1
35254.00122986,3,36418291,200,586.37,-1
35254.020332289,1,36418560,200,586.37,-1
35254.021491488,3,36418560,200,586.37,-1
35254.041447422,1,36418870,200,586.37,-1
35254.042583885,3,36418870,200,586.37,-1
35254.052875038,1,36418987,200,586.37,-1
35255.841118637,1,36436386,100,586.26,1
35256.196261423,3,36436386,100,586.26,1
35256.841431532,3,36413523,100,586.25,1
35258.029123533,1,36464630,1,586.27,1
35259.512538776,1,36476747,18,586.43,-1
35260.947200312,3,36476747,18,586.43,-1
35263.055311868,3,36464630,1,586.27,1
35270.763221966,1,36599861,100,586.38,-1
35271.345783558,1,36609999,100,586.2,1
35271.617260194,1,36612276,200,586.26,1
35274.145785355,1,36635235,18,586.38,-1
35274.145832312,1,36635241,18,586.37,-1
35274.145883397,1,36635242,18,586.35,-1
35274.647434708,3,36635242,18,586.35,-1
35276.9249825,1,36658524,1,586.21,1
35278.946133448,1,36672722,18,586.35,-1
35280.32262413,1,36687865,18,586.33,-1
35280.339002588,1,36688175,100,586.28,-1
35280.503257192,3,36688175,100,586.28,-1
35280.503377143,3,36687865,18,586.33,-1
35280.50340281,3,36687870,18,586.34,-1
35280.503499491,1,36689919,100,586.27,-1
35281.105766097,3,36689919,100,586.27,-1
35281.105766097,1,36696754,100,586.25,-1
35281.724976292,1,36701387,1,586.25,-1
35284.473570734,3,36696754,100,586.25,-1
35286.529408013,1,36770675,100,586.25,-1
35286.530154579,3,36770675,100,586.25,-1
35286.530154579,1,36770817,100,586.21,-1
35286.530646821,3,36770817,100,586.21,-1
35286.536147541,1,36771753,100,586.2,-1
35286.684289263,3,36771753,100,586.2,-1
35286.684289263,1,36783790,100,586.21,-1
35287.655294685,1,36806006,100,586.19,-1
35287.655398885,1,36806012,100,586.18,-1
35287.749367421,3,36806012,100,586.18,-1
35287.749367421,1,36807123,100,586.14,-1
35287.805352684,3,36807123,100,586.14,-1
35287.805352684,1,36807930,100,586.17,-1
35288.047733099,1,36810778,100,586.12,-1
35288.05214128,1,36810859,100,586.11,-1
35288.205025498,3,36810859,100,586.11,-1
35288.205025498,1,36813108,100,586.09,-1
35288.205304544,3,36813108,100,586.09,-1
35288.205304544,1,36813116,100,586.14,-1
35289.590011438,3,36813116,100,586.14,-1
35289.590011438,1,36832933,100,586.18,-1
35289.591320153,3,36832933,100,586.18,-1
35289.591320153,1,36832945,100,586.15,-1
35289.816932187,3,36832945,100,586.15,-1
35289.816932187,1,36835232,100,586.18,-1
35291.575470743,1,36856915,100,586.02,1
35291.740721488,3,36835232,50,586.18,-1
35291.740721488,1,36863849,50,586.16,-1
35291.743570441,1,36864403,100,586.04,1
35291.748786373,3,36863780,200,586.3,-1
35291.752708009,1,36865801,100,586.28,-1
35291.753747145,3,36865801,100,586.28,-1
35292.089285069,3,36864403,100,586.04,1
35294.060117414,3,36856915,100,586.02,1
35294.263101196,1,36900546,100,586.03,1
35294.495535269,1,36903347,100,586.26,-1
35294.766665801,3,36900546,100,586.03,1
35295.426311775,3,36903347,100,586.26,-1
35296.796837735,1,36941552,100,586.02,1
35297.505376773,1,36956998,100,586.05,1
35298.419321245,3,36807122,100,586.3,-1
35298.429945945,1,36976114,99,586.3,-1
35300.000427299,1,36996688,10,586.07,1
35300.218041543,3,36996688,10,586.07,1
35300.218129198,1,37002640,10,586.07,1
35300.218275817,3,37002640,10,586.07,1
35300.218362653,1,37002656,10,586.07,1
35300.218702756,3,37002656,10,586.07,1
35300.21879133,1,37002704,10,586.07,1
35300.22445308,3,37002704,10,586.07,1
35300.224538616,1,37003403,10,586.07,1
35300.224644795,3,37003403,10,586.07,1
35300.224739389,1,37003417,10,586.07,1
35300.224892121,3,37003417,10,586.07,1
35300.224971135,1,37003444,10,586.07,1
35300.22510377,3,37003444,10,586.07,1
35300.225185611,1,37003463,10,586.07,1
35300.225544898,3,37003463,10,586.07,1
35300.225637124,1,37003502,10,586.07,1
35300.226662566,3,37003502,10,586.07,1
35300.226740141,1,37003558,10,586.06,1
35300.52437434,3,37003558,10,586.06,1
35300.524484993,1,37008752,10,586.07,1
35300.524838105,3,37008752,10,586.07,1
35300.541739616,1,37008954,100,586.08,1
35302.019313526,3,36976114,99,586.3,-1
35302.634708522,3,37008954,100,586.08,1
35303.472053463,1,37037307,43,586.09,1
35303.479775085,1,37037357,13,586.09,1
35303.488879997,1,37037456,41,586.09,1
35303.496701643,1,37037509,29,586.09,1
35303.506081149,1,37037699,30,586.09,1
35304.622085191,1,37052578,18,586.38,-1
35304.686640289,1,37065338,100,586.13,1
35304.844276432,3,37052578,18,586.38,-1
35305.016539602,3,37065338,100,586.13,1
35305.147245782,1,37077793,100,586.31,-1
35305.339361479,1,37080558,100,586.12,1
35305.944112222,3,37080558,100,586.12,1
35306.199238065,1,37092713,100,586.15,1
35306.199364639,1,37092723,100,586.31,-1
35306.548261203,3,37092713,100,586.15,1
35307.225002978,1,37103941,100,586.16,1
35309.488824696,1,37126241,100,586.16,1
35310.801202376,1,37140422,100,586.17,1
35310.844360622,1,37140941,100,586.18,1
35310.998494365,3,37140941,100,586.18,1
35311.152260626,3,37140422,100,586.17,1
35315.694365907,1,37184180,200,586.16,1
35318.955618759,1,37220315,100,586.17,1
35320.186403251,1,37236116,100,586.22,1
35320.186565265,1,37236123,100,586.38,-1
35320.188867274,1,37236140,100,586.23,1
35320.192180105,1,37236176,100,586.24,1
35320.194891481,1,37236212,100,586.25,1
35320.196031328,1,37236231,100,586.44,-1
35320.540268509,3,37236212,100,586.25,1
35321.338632595,1,37243918,100,586.18,1
35322.4888433,1,37255083,100,586.31,1
35323.782169138,1,37278807,31,586.44,-1
35326.001321992,1,37305028,1,586.33,1
35327.186236616,1,37316834,100,586.34,1
35327.538255132,3,37316834,100,586.34,1
35327.899734418,1,37333363,100,586.35,1
35328.108552812,3,37329376,200,586.54,-1
35328.109199157,1,37335933,200,586.56,-1
35328.119522148,3,37335933,200,586.56,-1
35328.12017079,1,37336032,200,586.57,-1
35328.221450477,3,37336032,200,586.57,-1
35328.253255566,3,37333363,100,586.35,1
35328.434136807,1,37339817,18,586.58,-1
35328.746231052,1,37342426,100,586.33,1
35328.746364833,3,37339817,18,586.58,-1
35328.746699669,3,37342426,100,586.33,1
35329.152941015,1,37348908,100,586.61,-1
35329.491025197,1,37354216,100,586.43,1
35331.06109829,3,36688092,800,586.61,-1
35331.48741063,1,37384058,100,586.5,1
35332.113326803,1,37390655,1,586.51,1
35332.781715076,1,37397966,100,586.6,-1
35332.930258438,3,37397966,100,586.6,-1
35333.451405915,1,37404137,18,586.58,-1
35333.86341316,3,37404137,18,586.58,-1
35333.863414333,3,37404138,18,586.61,-1
35334.436560731,1,37413374,100,586.51,1
35334.437573043,2,37391938,100,586.67,-1
35334.441855411,3,37391938,100,586.67,-1
35334.442512087,1,37413553,100,586.69,-1
35334.528781218,3,37413553,100,586.69,-1
35334.53655876,1,37422109,18,586.68,-1
35334.798258032,3,37413374,100,586.51,1
35335.015405885,1,37438081,100,586.68,-1
35335.161710191,3,37422109,18,586.68,-1
35335.45458407,1,37444947,18,586.66,-1
35335.870197651,3,37444947,18,586.66,-1
35336.450881418,1,37456791,18,586.67,-1
35336.487164831,1,37456996,100,586.52,1
35336.766835691,3,37456791,18,586.67,-1
35336.76683986,3,37456792,18,586.68,-1
35336.766840646,3,37456794,18,586.7,-1
35337.095175332,1,37462784,18,586.68,-1
35337.267315245,3,37462784,18,586.68,-1
35337.267315658,3,37462785,18,586.69,-1
35337.267317142,3,37462786,18,586.7,-1
35337.746190771,1,37472661,18,586.68,-1
35337.765211738,1,37481634,18,586.68,-1
35337.780390998,1,37485270,18,586.67,-1
35337.963166484,3,37485270,18,586.67,-1
35338.119321227,1,37500700,18,586.67,-1
35338.330576428,3,37500700,18,586.67,-1
35338.330577481,3,37500701,18,586.68,-1
35338.330581268,3,37500703,18,586.69,-1
35338.377736466,1,37505660,18,586.67,-1
35338.419634315,1,37506793,16,586.64,-1
35338.667556824,3,37506793,16,586.64,-1
35339.5012451,1,37521368,18,586.67,-1
35340.316490123,3,37521368,18,586.67,-1
35340.484972942,1,37538205,18,586.67,-1
35340.497679337,1,37538317,16,586.64,-1
35341.132069518,3,37538317,16,586.64,-1
35341.35193171,3,37536091,100,586.7,-1
35342.460801497,1,37566565,18,586.67,-1
35342.776859807,3,37566565,18,586.67,-1
35342.776860449,3,37566567,18,586.68,-1
35342.857899145,1,37572670,18,586.68,-1
35343.332276527,1,37578456,14,586.67,-1
35343.789280933,1,37584846,16,586.67,-1
35343.967295134,1,37586794,18,586.67,-1
35343.967370645,3,37584846,16,586.67,-1
35344.864204292,3,37586794,18,586.67,-1
35345.577322083,1,37602249,18,586.67,-1
35345.936399516,1,37607510,100,586.66,-1
35345.936405324,1,37607515,18,586.66,-1
35345.93647917,1,37607548,18,586.64,-1
35345.94063533,1,37608544,100,586.63,-1
35345.940668876,1,37608550,18,586.2,1
35345.941113698,1,37608613,100,586.38,1
35345.941595028,3,37608613,100,586.38,1
35345.942303812,1,37608785,100,586.34,1
35345.944448215,3,37608785,100,586.34,1
35345.945142166,1,37609056,100,586.32,1
35345.948384193,1,37609283,18,586.32,1
35345.952781268,3,37609056,100,586.32,1
35345.966666469,1,37609692,2,586.6,-1
35346.062311559,3,37609283,18,586.32,1
35346.063156733,1,37614074,13,586.6,-1
35346.063158129,1,37614075,5,586.6,-1
35346.06319827,1,37614078,18,586.59,-1
35346.081892263,3,37609440,100,586.3,1
35346.081910593,1,37614373,100,586.27,1
35346.082574249,1,37614382,100,586.27,1
35346.173351582,1,37620028,18,586.56,-1
35346.181492157,3,37614373,100,586.27,1
35346.181497832,3,37614382,100,586.27,1
35346.183310026,1,37622890,100,586.21,1
35346.190784944,1,37627176,100,586.56,-1
35346.194346317,1,37628272,100,586.55,-1
35346.195232287,1,37628546,100,586.54,-1
35346.196736488,1,37628971,18,586.21,1
35346.198817581,1,37629471,100,586.53,-1
35346.199893568,1,37629737,100,586.53,-1
35346.200692412,1,37629968,100,586.52,-1
35346.206104035,1,37630998,100,586.51,-1
35346.206584242,3,37630998,100,586.51,-1
35346.207144197,3,37622890,100,586.21,1
35346.207270663,1,37631187,100,586.53,-1
35346.208010082,3,37631187,100,586.53,-1
35346.208029391,1,37631273,100,586.55,-1
35346.208709949,1,37631327,100,586.53,-1
35346.209180522,3,37631327,100,586.53,-1
35346.209453941,1,37631395,100,586.55,-1
35346.209871242,1,37631453,100,586.53,-1
35346.210351388,3,37631453,100,586.53,-1
35346.210633252,1,37631537,100,586.55,-1
35346.211039506,1,37631582,100,586.55,-1
35346.213035156,1,37631812,200,586.54,-1
35346.218062005,1,37632351,100,586.53,-1
35346.218530425,3,37632351,100,586.53,-1
35346.2191597,1,37632432,100,586.54,-1
35346.219630015,3,37632432,100,586.54,-1
35346.220298994,1,37632530,100,586.55,-1
35346.220823284,1,37632572,100,586.54,-1
35346.232976304,1,37633590,18,586.51,-1
35346.300252871,1,37650640,18,586.49,-1
35346.319687371,1,37657940,18,586.47,-1
35346.455402311,3,37628971,18,586.21,1
35346.455419641,3,37657940,18,586.47,-1
35346.455420291,3,37650640,18,586.49,-1
35346.457275743,1,37672300,200,586.57,-1
35346.475227932,2,37672300,100,586.57,-1
35346.480374113,3,37672300,100,586.57,-1
35346.480381445,1,37673421,100,586.58,-1
35346.481030207,1,37673473,100,586.58,-1
35346.483282899,1,37673585,18,586.55,-1
35346.496599181,1,37674428,18,586.2,1
35346.499364002,1,37674589,16,586.53,-1
35346.651479657,3,37674428,18,586.2,1
35346.651480684,3,37674430,2,586.19,1
35346.682820014,1,37680906,18,586.19,1
35346.808726877,3,37674589,16,586.53,-1
35346.808728102,3,37680906,18,586.19,1
35346.866052458,1,37687014,18,586.2,1
35346.934973011,1,37688953,100,586.54,-1
35346.978959461,3,37687014,18,586.2,1
35346.986405364,1,37690069,100,586.22,1
35347.004279537,1,37690525,18,586.51,-1
35347.039982273,1,37691494,16,586.48,-1
35347.450538876,3,37691494,16,586.48,-1
35347.574405335,1,37707304,18,586.53,-1
35348.066701166,3,37707304,18,586.53,-1
35348.098291318,1,37713825,18,586.53,-1
35348.186143578,3,37690069,100,586.22,1
35348.353652267,1,37718734,100,586.53,-1
35348.395436805,3,37713825,18,586.53,-1
35348.408356904,1,37719290,18,586.52,-1
35348.40955492,1,37719315,100,586.52,-1
35348.444972201,1,37720043,100,586.23,1
35348.445068512,1,37720046,100,586.23,1
35348.472706743,1,37721093,18,586.26,1
35348.472802174,1,37721116,100,586.26,1
35348.492712598,1,37722660,100,586.28,1
35348.492849036,1,37722747,100,586.28,1
35348.527137993,3,37719290,18,586.52,-1
35348.69969967,1,37729184,100,586.52,-1
35349.021414826,3,37722660,100,586.28,1
35349.021501642,3,37722747,100,586.28,1
35349.264186738,1,37741217,18,586.49,-1
35349.293907638,1,37744543,18,586.22,1
35349.294000485,1,37744547,100,586.22,1
35349.423885018,3,37741217,18,586.49,-1
35349.423885662,3,37741240,18,586.52,-1
35349.423889151,3,37744543,18,586.22,1
35349.423969486,3,37744547,100,586.22,1
35349.446048677,1,37748649,18,586.19,1
35349.458356003,1,37748793,18,586.52,-1
35349.576316767,1,37750937,2,586.2,1
35349.576390125,3,37748793,18,586.52,-1
35349.576417445,1,37750939,100,586.2,1
35349.690936729,1,37752753,100,586.52,-1
35349.691035694,3,37750937,2,586.2,1
35349.691114666,3,37750939,100,586.2,1
35349.977220868,1,37757742,100,586.52,-1
35350.228606778,3,37757742,100,586.52,-1
35350.425742433,1,37764575,18,586.52,-1
35350.425784295,1,37764583,18,586.51,-1
35350.425823527,1,37764589,18,586.2,1
35350.425936396,1,37764598,100,586.2,1
35350.426343182,1,37764619,2,586.21,1
35350.42643935,1,37764624,100,586.21,1
35350.43382889,1,37764752,4,586.5,-1
35350.433829639,1,37764753,14,586.5,-1
35350.434049595,1,37764760,18,586.5,-1
35350.434064224,1,37764761,100,586.5,-1
35350.43408701,1,37764763,18,586.49,-1
35350.434126732,1,37764766,6,586.47,-1
35350.587475694,3,37764766,6,586.47,-1
35350.58761621,3,37764758,100,586.51,-1
35350.587807058,1,37767211,100,586.52,-1
35350.669863932,1,37768204,18,586.49,-1
35350.934714333,1,37771311,100,586.25,1
35350.934837493,3,37768204,18,586.49,-1
35350.934843807,3,37768206,18,586.5,-1
35350.934844902,3,37768208,18,586.51,-1
35350.934851033,3,37768210,18,586.52,-1
35350.935073093,1,37771326,100,586.51,-1
35350.958094328,1,37771566,18,586.51,-1
35350.958098572,1,37771568,100,586.45,-1
35350.985993152,1,37771901,18,586.44,-1
35351.110413974,3,37771901,18,586.44,-1
35351.110731222,1,37773291,100,586.45,-1
35352.419783116,1,37786588,18,586.43,-1
35352.955256817,3,37786588,18,586.43,-1
35352.955257411,3,37786590,18,586.44,-1
35355.099226421,1,37818737,100,586.44,-1
35355.09942561,1,37818747,100,586.44,-1
35356.436703565,1,37833850,18,586.43,-1
35356.70768043,3,37833850,18,586.43,-1
35356.707681257,3,37833851,18,586.44,-1
35357.434386494,1,37852212,18,586.43,-1
35358.567641213,3,37852212,18,586.43,-1
35358.567645068,3,37852213,18,586.44,-1
35360.253144032,1,37884127,18,586.44,-1
35360.253187177,1,37884133,18,586.43,-1
35360.253231773,1,37884136,18,586.41,-1
35360.350403022,1,37884951,100,586.26,-1
35360.352239569,1,37885010,100,586.19,1
35360.363339247,3,37884136,18,586.41,-1
35360.363475841,3,37885019,100,586.42,-1
35360.36363109,1,37885187,100,586.43,-1
35360.365562803,1,37885210,1,586.41,-1
